Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,label
6/16/2017,2017,6,16,4,24,2017-24,24.8,27.2,24,26.8,68800,26.8,0.063492001,29.05857143,29.5756,red
6/19/2017,2017,6,19,0,25,2017-25,26.8,27.16,25.6,26.2,25500,26.2,-0.022388003,28.83,29.4596,green
6/20/2017,2017,6,20,1,25,2017-25,25.6,26.4,24.84,25.4,24600,25.4,-0.030534394,28.54428571,29.3316,green
6/21/2017,2017,6,21,2,25,2017-25,25,27.6,24.2,27.5,44900,27.5,0.082677182,28.38,29.2456,green
6/22/2017,2017,6,22,3,25,2017-25,27.6,28.6,26.8,28,42500,28,0.018181818,28.23714286,29.1856,green
6/23/2017,2017,6,23,4,25,2017-25,28,29,27.8,29,32000,29,0.035714286,28.12142857,29.1536,green
6/26/2017,2017,6,26,0,26,2017-26,29.8,30,28,29.6,45400,29.6,0.020689668,28.07857143,29.1256,red
6/27/2017,2017,6,27,1,26,2017-26,29.6,29.6,26.8,27.2,44900,27.2,-0.081081067,27.63571429,29.0576,red
6/28/2017,2017,6,28,2,26,2017-26,27.8,28.4,27,28.2,25500,28.2,0.036764705,27.42142857,29.0216,red
6/29/2017,2017,6,29,3,26,2017-26,28.2,28.6,27.2,28,17300,28,-0.007092225,27.27857143,28.9816,red
6/30/2017,2017,6,30,4,26,2017-26,28,28.6,26.7,28.2,17900,28.2,0.007142884,27.35,28.9456,red
7/3/2017,2017,7,3,0,27,2017-27,28.2,28.2,27,27.6,6700,27.6,-0.021276609,27.39285714,28.9056,red
7/5/2017,2017,7,5,2,27,2017-27,27.4,28.2,27.2,27.4,10700,27.4,-0.007246404,27.45,28.8136,red
7/6/2017,2017,7,6,3,27,2017-27,27.2,27.8,26.8,27.6,12200,27.6,0.007299298,27.62142857,28.7016,red
7/7/2017,2017,7,7,4,27,2017-27,27.6,28.2,27,27.8,15600,27.8,0.007246335,27.69285714,28.6256,red
7/10/2017,2017,7,10,0,28,2017-28,27.8,28.16,27,27.8,9700,27.8,0,27.80714286,28.5656,red
7/11/2017,2017,7,11,1,28,2017-28,27.4,27.8,26.8,26.8,8700,26.8,-0.035971224,27.90714286,28.4456,red
7/12/2017,2017,7,12,2,28,2017-28,27,27.2,26,26.2,21100,26.2,-0.022388003,27.81428571,28.2976,red
7/13/2017,2017,7,13,3,28,2017-28,26,26.9,25,26.6,31300,26.6,0.015267161,27.71428571,28.1736,red
7/14/2017,2017,7,14,4,28,2017-28,26.6,26.8,25.6,26.2,11800,26.2,-0.015037579,27.51428571,28.0736,red
7/17/2017,2017,7,17,0,29,2017-29,26.2,26.8,26,26.4,9100,26.4,0.007633544,27.28571429,27.9736,red
7/18/2017,2017,7,18,1,29,2017-29,26,27.8,26,26.8,15700,26.8,0.015151501,27.25714286,27.8936,red
7/19/2017,2017,7,19,2,29,2017-29,26.8,27.4,26.4,26.6,8000,26.6,-0.007462644,27.14285714,27.8304,red
7/20/2017,2017,7,20,3,29,2017-29,26.4,27,26,26.8,14500,26.8,0.007518754,27.05714286,27.7864,red
7/21/2017,2017,7,21,4,29,2017-29,26.8,27,26,26.4,15400,26.4,-0.014925359,26.92857143,27.7944,red
7/24/2017,2017,7,24,0,30,2017-30,26.8,27.4,26,27.4,14000,27.4,0.037878788,26.91428571,27.7944,red
7/25/2017,2017,7,25,1,30,2017-30,27,27.4,25.8,25.8,10600,25.8,-0.058394175,26.8,27.7464,red
7/26/2017,2017,7,26,2,30,2017-30,26.4,26.8,25.6,26,10500,26,0.007751968,26.68571429,27.7104,red
7/27/2017,2017,7,27,3,30,2017-30,26,26.38,25,25.6,10100,25.6,-0.015384601,26.52857143,27.6784,red
7/28/2017,2017,7,28,4,30,2017-30,25.2,25.78,25.2,25.4,5100,25.4,-0.00781253,26.35714286,27.6664,red
7/31/2017,2017,7,31,0,31,2017-31,25.6,26.6,24.8,25.4,18600,25.4,0,26.25714286,27.6264,red
8/1/2017,2017,8,1,1,31,2017-31,25.2,25.94,24.6,24.8,8800,24.8,-0.023622063,26.15714286,27.5864,red
8/2/2017,2017,8,2,2,31,2017-31,24.8,25,24,24.2,32900,24.2,-0.024193488,25.98571429,27.5224,red
8/3/2017,2017,8,3,3,31,2017-31,24,24.5,21.4,22.8,55000,22.8,-0.057851301,25.74285714,27.4464,red
8/4/2017,2017,8,4,4,31,2017-31,23.2,23.4,20.2,21.2,32800,21.2,-0.070175374,25.37142857,27.3224,red
8/7/2017,2017,8,7,0,32,2017-32,21.2,22,20,21.4,38400,21.4,0.009433908,24.98571429,27.2184,red
8/8/2017,2017,8,8,1,32,2017-32,21.4,21.8,20.2,20.8,31500,20.8,-0.028037402,24.57142857,27.0384,red
8/9/2017,2017,8,9,2,32,2017-32,20.4,20.8,18.88,19.8,43200,19.8,-0.048076925,24.07142857,26.8464,red
8/10/2017,2017,8,10,3,32,2017-32,20.2,20.2,18.64,18.8,30500,18.8,-0.050505052,23.52857143,26.6344,red
8/11/2017,2017,8,11,4,32,2017-32,18.8,18.8,16.26,17,68100,17,-0.095744644,22.78571429,26.3784,red
8/14/2017,2017,8,14,0,33,2017-33,16.6,18,16.6,17.96,39100,17.96,0.056470534,22.22571429,26.1376,red
8/15/2017,2017,8,15,1,33,2017-33,17.38,17.38,15.8,15.88,36600,15.88,-0.115812866,21.50285714,25.8428,red
8/16/2017,2017,8,16,2,33,2017-33,16,17.8,15.8,16.98,34000,16.98,0.069269485,20.88714286,25.5784,red
8/17/2017,2017,8,17,3,33,2017-33,16.96,17.3,16.02,16.8,14200,16.8,-0.010600725,20.27285714,25.2464,red
8/18/2017,2017,8,18,4,33,2017-33,16.8,16.8,15.8,16.38,17900,16.38,-0.025000006,19.62857143,24.95,red
8/21/2017,2017,8,21,0,34,2017-34,16.4,16.52,15.6,15.9,16600,15.9,-0.029304003,18.99285714,24.668,red
8/22/2017,2017,8,22,1,34,2017-34,16.38,16.4,15.6,15.96,11800,15.96,0.003773611,18.40428571,24.4432,red
8/23/2017,2017,8,23,2,34,2017-34,16.2,16.36,15.3,15.76,15500,15.76,-0.012531316,17.90142857,24.2184,red
8/24/2017,2017,8,24,3,34,2017-34,16.4,16.78,15.18,16.74,21200,16.74,0.062182711,17.58285714,24.0212,red
8/25/2017,2017,8,25,4,34,2017-34,16.8,18.76,16.6,17.2,77200,17.2,0.027479152,17.28285714,23.8612,red
8/28/2017,2017,8,28,0,35,2017-35,17.5,17.94,16.4,17.4,31700,17.4,0.01162784,17.04,23.6732,green
8/29/2017,2017,8,29,1,35,2017-35,17.16,17.26,16.6,16.9,15500,16.9,-0.028735633,16.83285714,23.4872,green
8/30/2017,2017,8,30,2,35,2017-35,16.8,17.58,16.04,16.8,15900,16.8,-0.005917182,16.69,23.3152,green
8/31/2017,2017,8,31,3,35,2017-35,17.12,17.2,16.02,16.8,15900,16.8,0,16.67571429,23.1012,green
9/1/2017,2017,9,1,4,35,2017-35,16.4,19.2,16.4,18.56,51200,18.56,0.104761923,16.71857143,22.9124,green
9/5/2017,2017,9,5,1,36,2017-36,18.56,18.56,17.4,17.76,22000,17.76,-0.043103408,16.85285714,22.6876,red
9/6/2017,2017,9,6,2,36,2017-36,17.6,18,17.1,17.52,13300,17.52,-0.0135135,16.89142857,22.446,red
9/7/2017,2017,9,7,3,36,2017-36,17.6,19.2,17.4,18.4,41000,18.4,0.050228261,17.00571429,22.27,red
9/8/2017,2017,9,8,4,36,2017-36,18.38,18.38,17,17.6,17000,17.6,-0.04347822,17.09285714,22.058,red
9/11/2017,2017,9,11,0,37,2017-37,17.8,18.3,17.22,17.8,16100,17.8,0.011363571,17.22857143,21.854,green
9/12/2017,2017,9,12,1,37,2017-37,17.8,19,17.4,18.32,22900,18.32,0.02921351,17.39714286,21.6564,green
9/13/2017,2017,9,13,2,37,2017-37,18.26,22,17.82,20.2,170700,20.2,0.102620147,17.71428571,21.5084,green
9/14/2017,2017,9,14,3,37,2017-37,20.4,20.8,18.7,18.84,34900,18.84,-0.06732676,17.86428571,21.3372,green
9/15/2017,2017,9,15,4,37,2017-37,18.2,19.8,18.2,19.8,19100,19.8,0.050955365,18.05,21.1812,green
9/18/2017,2017,9,18,0,38,2017-38,19.8,20.2,19,19.3,21700,19.3,-0.025252526,18.18571429,21.0112,red
9/19/2017,2017,9,19,1,38,2017-38,19.4,19.54,18.36,18.6,15200,18.6,-0.036269372,18.30714286,20.8272,red
9/20/2017,2017,9,20,2,38,2017-38,18.52,20,18.52,19.4,19900,19.4,0.043010711,18.49285714,20.6792,red
9/21/2017,2017,9,21,3,38,2017-38,19.22,20,18.84,19.12,11100,19.12,-0.014432927,18.65857143,20.5376,red
9/22/2017,2017,9,22,4,38,2017-38,19.24,19.58,18.82,19.58,5500,19.58,0.024058528,18.73142857,20.3972,red
9/25/2017,2017,9,25,0,39,2017-39,19.4,19.4,16.5,16.8,49200,16.8,-0.14198165,18.66285714,20.2092,red
9/26/2017,2017,9,26,1,39,2017-39,16.8,17.4,15.8,15.8,43100,15.8,-0.059523755,18.54,19.9972,red
9/27/2017,2017,9,27,2,39,2017-39,16.86,17.2,16.2,16.9,22500,16.9,0.069620216,18.43285714,19.7992,red
9/28/2017,2017,9,28,3,39,2017-39,17,17.14,16.6,16.6,8400,16.6,-0.017751435,18.36142857,19.5992,red
9/29/2017,2017,9,29,4,39,2017-39,16.56,16.8,16.3,16.46,8500,16.46,-0.008433813,18.26571429,19.3924,red
10/2/2017,2017,10,2,0,40,2017-40,16.58,17.8,16.06,17.4,23900,17.4,0.057108177,18.2,19.2124,red
10/3/2017,2017,10,3,1,40,2017-40,17.38,17.6,16.8,16.86,10500,16.86,-0.031034426,17.96142857,19.0016,red
10/4/2017,2017,10,4,2,40,2017-40,17.14,17.4,16.62,16.62,8800,16.62,-0.014234861,17.80285714,18.818,red
10/5/2017,2017,10,5,3,40,2017-40,16.6,17.4,16.6,17,12100,17,0.022863968,17.60285714,18.638,red
10/6/2017,2017,10,6,4,40,2017-40,17.38,17.38,16.7,16.96,8400,16.96,-0.002352995,17.43571429,18.4652,red
10/9/2017,2017,10,9,0,41,2017-41,16.4,17.4,16.4,16.8,11600,16.8,-0.009433954,17.30714286,18.2932,green
10/10/2017,2017,10,10,1,41,2017-41,16.6,21.8,16.6,19.2,284500,19.2,0.14285724,17.29285714,18.1692,green
10/11/2017,2017,10,11,2,41,2017-41,19.4,23.4,18.2,21.4,224700,21.4,0.114583269,17.45571429,18.1012,green
10/12/2017,2017,10,12,3,41,2017-41,22.4,25.8,20,22.6,403800,22.6,0.056074803,17.67142857,18.0692,green
10/13/2017,2017,10,13,4,41,2017-41,22,22.8,20.4,20.8,90300,20.8,-0.079646067,17.95714286,18.0292,green
10/16/2017,2017,10,16,0,42,2017-42,20.4,20.8,18.26,18.8,64300,18.8,-0.09615385,18.17142857,17.9812,red
10/17/2017,2017,10,17,1,42,2017-42,18.36,18.8,18.2,18.4,33400,18.4,-0.021276576,18.27857143,17.9212,red
10/18/2017,2017,10,18,2,42,2017-42,18.6,18.96,17.6,17.64,35500,17.64,-0.041304361,18.35285714,17.858,red
10/19/2017,2017,10,19,3,42,2017-42,17.66,17.8,16,16.9,38900,16.9,-0.041950102,18.38428571,17.8,red
10/20/2017,2017,10,20,4,42,2017-42,17,18,16.5,16.98,43200,16.98,0.004733723,18.35428571,17.7636,red
10/23/2017,2017,10,23,0,43,2017-43,16.9,16.9,15.2,15.3,71300,15.3,-0.098939894,18.24285714,17.7296,red
10/24/2017,2017,10,24,1,43,2017-43,15.96,15.96,15.46,15.6,28600,15.6,0.019607855,18.17,17.6824,red
10/25/2017,2017,10,25,2,43,2017-43,15.8,15.8,14.2,14.72,42000,14.72,-0.056410262,18.00714286,17.6592,red
10/26/2017,2017,10,26,3,43,2017-43,14.9,15.2,14.4,14.4,19300,14.4,-0.021739174,17.82428571,17.6076,red
10/27/2017,2017,10,27,4,43,2017-43,14.2,14.8,13.6,14.2,25900,14.2,-0.013888876,17.63857143,17.5556,red
10/30/2017,2017,10,30,0,44,2017-44,14.38,15,13.62,13.8,15100,13.8,-0.028168988,17.25285714,17.504,red
10/31/2017,2017,10,31,1,44,2017-44,14.14,15,13.3,13.6,15600,13.6,-0.01449274,16.69571429,17.458,red
11/1/2017,2017,11,1,2,44,2017-44,13.6,15.34,13.4,15.3,29600,15.3,0.124999982,16.17428571,17.4448,red
11/2/2017,2017,11,2,3,44,2017-44,15.4,15.4,14.4,14.8,15000,14.8,-0.032679738,15.74571429,17.4256,red
11/3/2017,2017,11,3,4,44,2017-44,14.76,15.2,14,14.2,15800,14.2,-0.040540566,15.41714286,17.3748,red
11/6/2017,2017,11,6,0,45,2017-45,14,14.8,13.96,13.96,11600,13.96,-0.016901393,15.1,17.31,red
11/7/2017,2017,11,7,1,45,2017-45,13.88,14.4,13.64,14,8300,14,0.002865327,14.84,17.242,red
11/8/2017,2017,11,8,2,45,2017-45,14,14,13.4,13.5,20600,13.5,-0.035714286,14.59714286,17.174,red
11/9/2017,2017,11,9,3,45,2017-45,13.92,14.88,13.6,14,20700,14,0.037037037,14.38428571,17.118,red
11/10/2017,2017,11,10,4,45,2017-45,14.4,15.26,13.4,13.8,38200,13.8,-0.014285701,14.27714286,17.058,red
11/13/2017,2017,11,13,0,46,2017-46,14.16,14.3,13.6,13.7,18700,13.7,-0.007246404,14.14142857,16.9608,red
11/14/2017,2017,11,14,1,46,2017-46,13.4,13.4,11.44,11.56,76400,11.56,-0.156204337,13.91571429,16.8368,red
11/15/2017,2017,11,15,2,46,2017-46,12.2,13,11.2,12.44,60500,12.44,0.076124492,13.77571429,16.7352,red
11/16/2017,2017,11,16,3,46,2017-46,12.6,13.46,12.2,13.02,25500,13.02,0.046623866,13.69142857,16.6276,red
11/17/2017,2017,11,17,4,46,2017-46,13.8,14,13.2,13.7,33300,13.7,0.052227291,13.68428571,16.5496,red
11/20/2017,2017,11,20,0,47,2017-47,13.9,13.9,13,13.6,5600,13.6,-0.007299228,13.68428571,16.4656,red
11/21/2017,2017,11,21,1,47,2017-47,11.8,12.8,11.4,12.4,42200,12.4,-0.088235348,13.47714286,16.3472,red
11/22/2017,2017,11,22,2,47,2017-47,12.4,13.22,12.2,12.8,11700,12.8,0.032258112,13.33428571,16.1992,red
11/24/2017,2017,11,24,4,47,2017-47,12.4,13.4,12.4,12.8,7300,12.8,0,13.23428571,16.0784,red
11/27/2017,2017,11,27,0,48,2017-48,12,13.1,12,12.46,17200,12.46,-0.026562512,13.12714286,15.9316,red
11/28/2017,2017,11,28,1,48,2017-48,12.46,13.12,12.4,12.8,22800,12.8,0.027287332,13.04142857,15.8016,red
11/29/2017,2017,11,29,2,48,2017-48,13,14,12.8,13.1,26100,13.1,0.023437515,13.01285714,15.6916,red
11/30/2017,2017,11,30,3,48,2017-48,13.4,13.8,12.02,12.18,34300,12.18,-0.070229011,12.88285714,15.5472,red
12/1/2017,2017,12,1,4,48,2017-48,12.36,13,12,12.4,23900,12.4,0.018062341,12.78285714,15.4128,red
12/4/2017,2017,12,4,0,49,2017-49,12.12,12.8,11.64,11.66,22000,11.66,-0.059677403,12.63714286,15.2544,red
12/5/2017,2017,12,5,1,49,2017-49,12.6,12.98,11.8,12.58,46900,12.58,0.078902237,12.71,15.17,red
12/6/2017,2017,12,6,2,49,2017-49,12.52,12.6,11.9,11.98,26000,11.98,-0.047694784,12.67714286,15.0936,red
12/7/2017,2017,12,7,3,49,2017-49,11.84,11.98,11.1,11.42,31900,11.42,-0.046744531,12.56285714,14.984,red
12/8/2017,2017,12,8,4,49,2017-49,11.6,11.98,11.4,11.62,20500,11.62,0.017513118,12.41428571,14.8844,red
12/11/2017,2017,12,11,0,50,2017-50,12.36,13,12,12.46,38200,12.46,0.07228917,12.33285714,14.8044,green
12/12/2017,2017,12,12,1,50,2017-50,12.8,13,11.8,11.8,22600,11.8,-0.05296949,12.29,14.6924,green
12/13/2017,2017,12,13,2,50,2017-50,11.94,12.8,11.94,12.6,9900,12.6,0.067796625,12.27571429,14.6072,green
12/14/2017,2017,12,14,3,50,2017-50,12.38,13.74,12.38,13.4,60400,13.4,0.063492001,12.31857143,14.5428,green
12/15/2017,2017,12,15,4,50,2017-50,13.56,15.6,13.5,14.22,122300,14.22,0.06119408,12.44428571,14.4872,green
12/18/2017,2017,12,18,0,51,2017-51,15.4,15.48,13.6,14.6,36900,14.6,0.026722933,12.57285714,14.44,red
12/19/2017,2017,12,19,1,51,2017-51,14.96,14.96,13.4,14,19400,14,-0.041095915,12.63714286,14.384,red
12/20/2017,2017,12,20,2,51,2017-51,13.86,14,12.8,12.8,29400,12.8,-0.085714272,12.68142857,14.256,red
12/21/2017,2017,12,21,3,51,2017-51,12.96,13.8,12.6,13.4,21500,13.4,0.046874955,12.75285714,14.096,red
12/22/2017,2017,12,22,4,51,2017-51,13.2,13.4,12.62,13,32100,13,-0.029850719,12.84857143,13.904,red
12/26/2017,2017,12,26,1,52,2017-52,11.6,12.3,10.82,11.8,39200,11.8,-0.092307678,12.79285714,13.724,red
12/27/2017,2017,12,27,2,52,2017-52,11.8,12.12,10.08,10.64,66400,10.64,-0.09830507,12.69714286,13.5608,red
12/28/2017,2017,12,28,3,52,2017-52,11.04,11.4,10,10.96,30000,10.96,0.030075158,12.66428571,13.412,red
12/29/2017,2017,12,29,4,52,2017-52,10.5,10.68,10,10.4,60200,10.4,-0.051094929,12.57714286,13.2672,red
1/2/2018,2018,1,2,1,0,2018-00,10,10.96,10,10.6,13400,10.6,0.019230843,12.44428571,13.1412,green
1/3/2018,2018,1,3,2,0,2018-00,11.2,11.66,10.62,11.4,30900,11.4,0.075471623,12.41571429,13.0296,green
1/4/2018,2018,1,4,3,0,2018-00,11.98,12.2,11.4,11.6,25200,11.6,0.017543927,12.34428571,12.9556,green
1/5/2018,2018,1,5,4,0,2018-00,11.8,12.2,11.44,11.46,22100,11.46,-0.012068995,12.20571429,12.8728,green
1/8/2018,2018,1,8,0,1,2018-01,11.4,11.6,10.24,10.72,18500,10.72,-0.064572406,11.95571429,12.7928,red
1/9/2018,2018,1,9,1,1,2018-01,10.82,10.98,10.42,10.88,9500,10.88,0.014925359,11.69,12.7224,red
1/10/2018,2018,1,10,2,1,2018-01,10.8,10.8,10.4,10.6,9900,10.6,-0.025735269,11.44714286,12.6504,red
1/11/2018,2018,1,11,3,1,2018-01,10.32,12,10.32,11.3,21400,11.3,0.066037715,11.34,12.6004,red
1/12/2018,2018,1,12,4,1,2018-01,11.4,11.4,10.4,10.5,29100,10.5,-0.070796476,11.13285714,12.5384,red
1/16/2018,2018,1,16,1,2,2018-02,10.84,10.84,10.2,10.6,16400,10.6,0.009523846,10.96142857,12.4444,red
1/17/2018,2018,1,17,2,2,2018-02,10.6,10.6,10,10.1,20400,10.1,-0.04716981,10.84,12.3504,red
1/18/2018,2018,1,18,3,2,2018-02,10.2,10.32,9.18,9.78,36700,9.78,-0.031683231,10.77857143,12.262,red
1/19/2018,2018,1,19,4,2,2018-02,9.8,10,8.04,9,62900,9,-0.079754576,10.63857143,12.1628,red
1/22/2018,2018,1,22,0,3,2018-03,9,10.2,8.26,9.32,107400,9.32,0.035555522,10.56142857,12.0692,red
1/23/2018,2018,1,23,1,3,2018-03,9.02,9.78,8.7,9.4,56600,9.4,0.008583683,10.47571429,11.9872,red
1/24/2018,2018,1,24,2,3,2018-03,9.68,9.68,8.38,8.4,53800,8.4,-0.106382983,10.26142857,11.8752,red
1/25/2018,2018,1,25,3,3,2018-03,8.2,8.2,7,7.3,155900,7.3,-0.130952319,9.954285714,11.7452,red
1/26/2018,2018,1,26,4,3,2018-03,7.25,8.93,7.23,7.41,169500,7.41,0.015068446,9.665,11.6194,red
1/29/2018,2018,1,29,0,4,2018-04,6.81,7.26,6.2,6.75,106500,6.75,-0.089068807,9.381428571,11.5232,red
1/30/2018,2018,1,30,1,4,2018-04,6.55,6.99,6.3,6.69,69900,6.69,-0.00888888,9.082142857,11.4082,red
1/31/2018,2018,1,31,2,4,2018-04,6.63,7.95,6.41,6.99,333900,6.99,0.044843006,8.824285714,11.2876,red
2/1/2018,2018,2,1,3,4,2018-04,6.88,6.96,6.33,6.34,63600,6.34,-0.092989934,8.47,11.1404,red
2/2/2018,2018,2,2,4,4,2018-04,6.31,6.4,5.3,5.8,71000,5.8,-0.085173494,8.134285714,10.9844,red
2/5/2018,2018,2,5,0,5,2018-05,5.63,5.63,5.13,5.18,76400,5.18,-0.106896611,7.747142857,10.84,red
2/6/2018,2018,2,6,1,5,2018-05,4.84,5.3,4.25,4.76,112000,4.76,-0.080115825,7.365714286,10.6792,red
2/7/2018,2018,2,7,2,5,2018-05,4.66,4.97,4.5,4.66,45400,4.66,-0.022035681,7,10.5164,red
2/8/2018,2018,2,8,3,5,2018-05,4.6,4.74,4.1,4.1,72500,4.1,-0.120171665,6.65,10.3492,red
2/9/2018,2018,2,9,4,5,2018-05,4.17,4.43,3.85,4.03,64800,4.03,-0.017073097,6.272142857,10.1738,red
2/12/2018,2018,2,12,0,6,2018-06,4.09,5.45,4.04,4.8,215600,4.8,0.191066983,5.943571429,10.0078,red
2/13/2018,2018,2,13,1,6,2018-06,4.51,4.79,3.61,3.66,330600,3.66,-0.237500012,5.605,9.8374,red
2/14/2018,2018,2,14,2,6,2018-06,4.9,4.9,4.07,4.49,254300,4.49,0.226775865,5.404285714,9.6792,red
2/15/2018,2018,2,15,3,6,2018-06,4.52,4.8,4.2,4.3,104700,4.3,-0.042316167,5.182142857,9.532,red
2/16/2018,2018,2,16,4,6,2018-06,4.2,4.5,4.05,4.3,41800,4.3,-0.001162817,5.007142857,9.3664,red
2/20/2018,2018,2,20,1,7,2018-07,4.25,4.78,4.25,4.46,50200,4.46,0.038416754,4.847857143,9.216,green
2/21/2018,2018,2,21,2,7,2018-07,4.52,4.69,4.45,4.69,37200,4.69,0.051569511,4.683571429,9.0814,green
2/22/2018,2018,2,22,3,7,2018-07,4.84,4.84,4.27,4.35,33200,4.35,-0.072494701,4.541428571,8.936,green
2/23/2018,2018,2,23,4,7,2018-07,4.58,4.58,4.28,4.46,24400,4.46,0.025287388,4.445714286,8.776,green
2/26/2018,2018,2,26,0,8,2018-08,4.54,11,4.49,7.68,5383400,7.68,0.721973041,4.624285714,8.6936,green
2/27/2018,2018,2,27,1,8,2018-08,8.3,10.2,7.56,8.29,4981300,8.29,0.079427102,4.876428571,8.6074,green
2/28/2018,2018,2,28,2,8,2018-08,7.75,7.8,5.8,6.24,975400,6.24,-0.247285911,4.989285714,8.4642,green
3/1/2018,2018,3,1,3,8,2018-08,5.89,6.47,5.2,5.46,403900,5.46,-0.124999962,5.086428571,8.289,green
3/2/2018,2018,3,2,4,8,2018-08,8.33,9.5,7.02,7.61,7383900,7.61,0.393772908,5.342142857,8.1492,green
3/5/2018,2018,3,5,0,9,2018-09,7.75,8.05,6.82,7.45,629700,7.45,-0.021025009,5.531428571,8.0182,green
3/6/2018,2018,3,6,1,9,2018-09,7.6,11.69,7.07,9.28,3224800,9.28,0.24563758,5.932857143,7.9478,green
3/7/2018,2018,3,7,2,9,2018-09,9.75,15.74,9.58,14.53,8759500,14.53,0.565732775,6.65,7.9704,green
3/8/2018,2018,3,8,3,9,2018-09,14.46,25.7,12.57,18.49,13893400,18.49,0.272539581,7.663571429,8.0802,green
3/9/2018,2018,3,9,4,9,2018-09,22.03,24.74,15.61,17.25,7208200,17.25,-0.067063266,8.588571429,8.1892,green
3/12/2018,2018,3,12,0,10,2018-10,17.21,17.63,14.53,15.39,1873000,15.39,-0.107826067,9.369285714,8.2842,red
3/13/2018,2018,3,13,1,10,2018-10,17.21,18.43,14.53,16.7,2466800,16.7,0.085120233,10.22714286,8.399,red
3/14/2018,2018,3,14,2,10,2018-10,16.67,17.66,15,15.8,1382900,15.8,-0.053892247,11.045,8.507,red
3/15/2018,2018,3,15,3,10,2018-10,15.81,17.5,15,15.5,795900,15.5,-0.018987354,11.83357143,8.605,red
3/16/2018,2018,3,16,4,10,2018-10,20.04,21.45,17.01,17.44,4160600,17.44,0.125161325,12.53071429,8.7258,red
3/19/2018,2018,3,19,0,11,2018-11,17.11,17.26,16.1,16.65,526200,16.65,-0.045298216,13.12785714,8.8268,red
3/20/2018,2018,3,20,1,11,2018-11,16.65,17.79,15.5,16.92,1291900,16.92,0.016216244,13.89071429,8.936,red
3/21/2018,2018,3,21,2,11,2018-11,16.98,18.74,16.56,17.27,687700,17.27,0.020685602,14.73428571,9.067,red
3/22/2018,2018,3,22,3,11,2018-11,17,19.1,16.5,16.89,610600,16.89,-0.022003535,15.39714286,9.1872,red
3/23/2018,2018,3,23,4,11,2018-11,17.44,17.95,15.85,16.05,295400,16.05,-0.049733581,16.01142857,9.2962,red
3/26/2018,2018,3,26,0,12,2018-12,14,15.63,13.8,14.55,471600,14.55,-0.093457889,16.38785714,9.3612,red
3/27/2018,2018,3,27,1,12,2018-12,15.28,15.28,12,12.14,436000,12.14,-0.165635726,16.21714286,9.394,red
3/28/2018,2018,3,28,2,12,2018-12,10,10.99,8.25,9.17,987100,9.17,-0.244645814,15.55142857,9.3654,red
3/29/2018,2018,3,29,3,12,2018-12,5.03,5.33,4.91,5.04,6331900,5.04,-0.450381688,14.67928571,9.2642,red
4/2/2018,2018,4,2,0,13,2018-13,5.14,5.26,5.02,5.02,1027500,5.02,-0.00396825,13.93857143,9.169,red
4/3/2018,2018,4,3,1,13,2018-13,5.04,5.1,4.9,4.95,758500,4.95,-0.013944257,13.09928571,9.088,red
4/4/2018,2018,4,4,2,13,2018-13,4.97,5.01,4.8,4.8,858200,4.8,-0.030302954,12.31357143,8.9976,red
4/5/2018,2018,4,5,3,13,2018-13,4.8,4.91,4.65,4.73,989600,4.73,-0.014583369,11.54428571,8.9042,red
4/6/2018,2018,4,6,4,13,2018-13,4.63,4.9,4.6,4.72,730900,4.72,-0.002114213,10.63571429,8.8306,red
4/9/2018,2018,4,9,0,14,2018-14,4.72,5.04,4.7,4.71,816500,4.71,-0.002118592,9.782857143,8.7788,red
4/10/2018,2018,4,10,1,14,2018-14,4.78,4.9,4.7,4.8,472800,4.8,0.019108312,8.917142857,8.7266,red
4/11/2018,2018,4,11,2,14,2018-14,4.76,4.95,4.75,4.82,518100,4.82,0.004166663,8.027857143,8.688,red
4/12/2018,2018,4,12,3,14,2018-14,4.84,4.91,4.82,4.85,488900,4.85,0.006224011,7.167857143,8.6512,red
4/13/2018,2018,4,13,4,14,2018-14,4.88,4.9,4.6,4.67,819800,4.67,-0.037113367,6.355,8.6048,red
4/16/2018,2018,4,16,0,15,2018-15,4.67,4.68,4.24,4.24,774400,4.24,-0.092077152,5.618571429,8.5628,red
4/17/2018,2018,4,17,1,15,2018-15,4.26,4.35,4.14,4.31,710500,4.31,0.016509475,5.059285714,8.533,red
4/18/2018,2018,4,18,2,15,2018-15,4.39,4.63,4.25,4.34,1218600,4.34,0.006960606,4.714285714,8.5162,red
4/19/2018,2018,4,19,3,15,2018-15,4.3,4.33,4.21,4.27,658200,4.27,-0.016129071,4.659285714,8.5064,red
4/20/2018,2018,4,20,4,15,2018-15,4.24,4.27,4.1,4.24,523200,4.24,-0.00702581,4.603571429,8.498,red
4/23/2018,2018,4,23,0,16,2018-16,4.23,4.25,4.11,4.14,170300,4.14,-0.023584884,4.545714286,8.4988,red
4/24/2018,2018,4,24,1,16,2018-16,4.16,4.3,4.12,4.18,289200,4.18,0.009661827,4.501428571,8.5018,red
4/25/2018,2018,4,25,2,16,2018-16,4.15,4.21,4.05,4.2,299400,4.2,0.004784685,4.463571429,8.4898,red
4/26/2018,2018,4,26,3,16,2018-16,4.18,4.2,4.1,4.18,235100,4.18,-0.0047619,4.425,8.5002,red
