High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility,label
13.11999989,12.39999962,12.46000004,12.80000019,22800,12.80000019,2.729,11/28/2017,48,2017,-0.56,4.213439153,red
14,12.80000019,13,13.10000038,26100,13.10000038,2.344,11/29/2017,48,2017,-0.56,4.213439153,red
13.80000019,12.02000046,13.39999962,12.18000031,34300,12.18000031,-7.023,11/30/2017,48,2017,-0.56,4.213439153,red
13,12,12.35999966,12.39999962,23900,12.39999962,1.806,12/1/2017,48,2017,-0.56,4.213439153,red
12.80000019,11.64000034,12.11999989,11.65999985,22000,11.65999985,-5.968,12/4/2017,49,2017,-1.154,5.892074804,red
12.97999954,11.80000019,12.60000038,12.57999992,46900,12.57999992,7.89,12/5/2017,49,2017,-1.154,5.892074804,red
12.60000038,11.89999962,12.52000046,11.97999954,26000,11.97999954,-4.769,12/6/2017,49,2017,-1.154,5.892074804,red
11.97999954,11.10000038,11.84000015,11.42000008,31900,11.42000008,-4.674,12/7/2017,49,2017,-1.154,5.892074804,red
11.97999954,11.39999962,11.60000038,11.61999989,20500,11.61999989,1.751,12/8/2017,49,2017,-1.154,5.892074804,red
13,12,12.35999966,12.46000004,38200,12.46000004,7.229,12/11/2017,50,2017,4.236,5.345992237,green
13,11.80000019,12.80000019,11.80000019,22600,11.80000019,-5.297,12/12/2017,50,2017,4.236,5.345992237,green
12.80000019,11.93999958,11.93999958,12.60000038,9900,12.60000038,6.78,12/13/2017,50,2017,4.236,5.345992237,green
13.73999977,12.38000011,12.38000011,13.39999962,60400,13.39999962,6.349,12/14/2017,50,2017,4.236,5.345992237,green
15.60000038,13.5,13.56000042,14.22000027,122300,14.22000027,6.119,12/15/2017,50,2017,4.236,5.345992237,green
15.47999954,13.60000038,15.39999962,14.60000038,36900,14.60000038,2.672,12/18/2017,51,2017,-1.6614,5.351884463,red
14.96000004,13.39999962,14.96000004,14,19400,14,-4.11,12/19/2017,51,2017,-1.6614,5.351884463,red
14,12.80000019,13.85999966,12.80000019,29400,12.80000019,-8.571,12/20/2017,51,2017,-1.6614,5.351884463,red
13.80000019,12.60000038,12.96000004,13.39999962,21500,13.39999962,4.687,12/21/2017,51,2017,-1.6614,5.351884463,red
13.39999962,12.61999989,13.19999981,13,32100,13,-2.985,12/22/2017,51,2017,-1.6614,5.351884463,red
12.30000019,10.81999969,11.60000038,11.80000019,39200,11.80000019,-9.231,12/26/2017,52,2017,-5.29075,5.917255128,red
12.11999989,10.07999992,11.80000019,10.64000034,66400,10.64000034,-9.831,12/27/2017,52,2017,-5.29075,5.917255128,red
11.39999962,10,11.03999996,10.96000004,30000,10.96000004,3.008,12/28/2017,52,2017,-5.29075,5.917255128,red
10.68000031,10,10.5,10.39999962,60200,10.39999962,-5.109,12/29/2017,52,2017,-5.29075,5.917255128,red
10.96000004,10,10,10.60000038,13400,10.60000038,1.923,1/2/2018,0,2018,2.50425,3.656201615,green
11.65999985,10.61999989,11.19999981,11.39999962,30900,11.39999962,7.547,1/3/2018,0,2018,2.50425,3.656201615,green
12.19999981,11.39999962,11.97999954,11.60000038,25200,11.60000038,1.754,1/4/2018,0,2018,2.50425,3.656201615,green
12.19999981,11.43999958,11.80000019,11.46000004,22100,11.46000004,-1.207,1/5/2018,0,2018,2.50425,3.656201615,green
11.60000038,10.23999977,11.39999962,10.72000027,18500,10.72000027,-6.457,1/8/2018,1,2018,-1.6028,5.732402437,red
10.97999954,10.42000008,10.81999969,10.88000011,9500,10.88000011,1.493,1/9/2018,1,2018,-1.6028,5.732402437,red
10.80000019,10.39999962,10.80000019,10.60000038,9900,10.60000038,-2.574,1/10/2018,1,2018,-1.6028,5.732402437,red
12,10.31999969,10.31999969,11.30000019,21400,11.30000019,6.604,1/11/2018,1,2018,-1.6028,5.732402437,red
11.39999962,10.39999962,11.39999962,10.5,29100,10.5,-7.08,1/12/2018,1,2018,-1.6028,5.732402437,red
10.84000015,10.19999981,10.84000015,10.60000038,16400,10.60000038,0.952,1/16/2018,2,2018,-3.727,3.707250823,red
10.60000038,10,10.60000038,10.10000038,20400,10.10000038,-4.717,1/17/2018,2,2018,-3.727,3.707250823,red
10.31999969,9.180000305,10.19999981,9.779999733,36700,9.779999733,-3.168,1/18/2018,2,2018,-3.727,3.707250823,red
10,8.039999962,9.800000191,9,62900,9,-7.975,1/19/2018,2,2018,-3.727,3.707250823,red
10.19999981,8.260000229,9,9.319999695,107400,9.319999695,3.556,1/22/2018,3,2018,-3.5624,7.694883839,red
9.779999733,8.699999809,9.020000458,9.399999619,56600,9.399999619,0.858,1/23/2018,3,2018,-3.5624,7.694883839,red
9.680000305,8.380000114,9.680000305,8.399999619,53800,8.399999619,-10.638,1/24/2018,3,2018,-3.5624,7.694883839,red
8.199999809,7,8.199999809,7.300000191,155900,7.300000191,-13.095,1/25/2018,3,2018,-3.5624,7.694883839,red
8.930000305,7.229000092,7.25,7.409999847,169500,7.409999847,1.507,1/26/2018,3,2018,-3.5624,7.694883839,red
7.260000229,6.199999809,6.809999943,6.75,106500,6.75,-8.907,1/29/2018,4,2018,-4.6256,6.169705001,red
6.989999771,6.300000191,6.550000191,6.690000057,69900,6.690000057,-0.889,1/30/2018,4,2018,-4.6256,6.169705001,red
7.949999809,6.409999847,6.630000114,6.989999771,333900,6.989999771,4.484,1/31/2018,4,2018,-4.6256,6.169705001,red
6.958000183,6.329999924,6.880000114,6.340000153,63600,6.340000153,-9.299,2/1/2018,4,2018,-4.6256,6.169705001,red
6.400000095,5.300000191,6.309999943,5.800000191,71000,5.800000191,-8.517,2/2/2018,4,2018,-4.6256,6.169705001,red
5.630000114,5.131000042,5.630000114,5.179999828,76400,5.179999828,-10.69,2/5/2018,5,2018,-6.926,4.764467914,red
5.300000191,4.25,4.840000153,4.764999866,112000,4.764999866,-8.012,2/6/2018,5,2018,-6.926,4.764467914,red
4.96999979,4.5,4.659999847,4.659999847,45400,4.659999847,-2.204,2/7/2018,5,2018,-6.926,4.764467914,red
4.739999771,4.099999905,4.599999905,4.099999905,72500,4.099999905,-12.017,2/8/2018,5,2018,-6.926,4.764467914,red
4.434999943,3.845000029,4.170000076,4.03000021,64800,4.03000021,-1.707,2/9/2018,5,2018,-6.926,4.764467914,red
5.449999809,4.039999962,4.090000153,4.800000191,215600,4.800000191,19.107,2/12/2018,6,2018,2.7374,18.86722104,red
4.789000034,3.609999895,4.510000229,3.660000086,330600,3.660000086,-23.75,2/13/2018,6,2018,2.7374,18.86722104,red
4.900000095,4.074999809,4.900000095,4.489999771,254300,4.489999771,22.678,2/14/2018,6,2018,2.7374,18.86722104,red
4.800000191,4.199999809,4.519999981,4.300000191,104700,4.300000191,-4.232,2/15/2018,6,2018,2.7374,18.86722104,red
4.5,4.050000191,4.199999809,4.295000076,41800,4.295000076,-0.116,2/16/2018,6,2018,2.7374,18.86722104,red
4.784999847,4.25,4.25,4.460000038,50200,4.460000038,3.842,2/20/2018,7,2018,1.06975,5.648657503,green
4.690000057,4.449999809,4.519999981,4.690000057,37200,4.690000057,5.157,2/21/2018,7,2018,1.06975,5.648657503,green
4.840000153,4.269999981,4.840000153,4.349999905,33200,4.349999905,-7.249,2/22/2018,7,2018,1.06975,5.648657503,green
4.579999924,4.282000065,4.579999924,4.460000038,24400,4.460000038,2.529,2/23/2018,7,2018,1.06975,5.648657503,green
11,4.485000134,4.539999962,7.679999828,5383400,7.679999828,72.197,2/26/2018,8,2018,16.4576,39.49543214,green
10.19999981,7.559999943,8.300000191,8.289999962,4981300,8.289999962,7.943,2/27/2018,8,2018,16.4576,39.49543214,green
7.800000191,5.800000191,7.75,6.239999771,975400,6.239999771,-24.729,2/28/2018,8,2018,16.4576,39.49543214,green
6.46999979,5.201000214,5.889999866,5.460000038,403900,5.460000038,-12.5,3/1/2018,8,2018,16.4576,39.49543214,green
9.5,7.019999981,8.329999924,7.610000134,7383900,7.610000134,39.377,3/2/2018,8,2018,16.4576,39.49543214,green
8.050000191,6.81799984,7.75,7.449999809,629700,7.449999809,-2.103,3/5/2018,9,2018,19.9164,25.55754801,green
11.68999958,7.070000172,7.599999905,9.279999733,3224800,9.279999733,24.564,3/6/2018,9,2018,19.9164,25.55754801,green
15.73600006,9.578000069,9.75,14.52999973,8759500,14.52999973,56.573,3/7/2018,9,2018,19.9164,25.55754801,green
25.70000076,12.56999969,14.46000004,18.48999977,13893400,18.48999977,27.254,3/8/2018,9,2018,19.9164,25.55754801,green
24.73999977,15.60999966,22.03000069,17.25,7208200,17.25,-6.706,3/9/2018,9,2018,19.9164,25.55754801,green
17.62999916,14.52999973,17.20999908,15.39000034,1873000,15.39000034,-10.783,3/12/2018,10,2018,0.5914,9.698920574,red
18.42900085,14.52999973,17.20999908,16.70000076,2466800,16.70000076,8.512,3/13/2018,10,2018,0.5914,9.698920574,red
17.65800095,15.00399971,16.67000008,15.80000019,1382900,15.80000019,-5.389,3/14/2018,10,2018,0.5914,9.698920574,red
17.5,15,15.81000042,15.5,795900,15.5,-1.899,3/15/2018,10,2018,0.5914,9.698920574,red
21.45000076,17.01000023,20.04000092,17.44000053,4160600,17.44000053,12.516,3/16/2018,10,2018,0.5914,9.698920574,red
17.26000023,16.10000038,17.11000061,16.64999962,526200,16.64999962,-4.53,3/19/2018,11,2018,-1.6024,3.322831819,red
17.79000092,15.5,16.64999962,16.92000008,1291900,16.92000008,1.622,3/20/2018,11,2018,-1.6024,3.322831819,red
18.73999977,16.56100082,16.97999954,17.27000046,687700,17.27000046,2.069,3/21/2018,11,2018,-1.6024,3.322831819,red
19.10000038,16.5,17,16.88999939,610600,16.88999939,-2.2,3/22/2018,11,2018,-1.6024,3.322831819,red
17.95000076,15.85000038,17.44000053,16.04999924,295400,16.04999924,-4.973,3/23/2018,11,2018,-1.6024,3.322831819,red
15.63000011,13.80000019,14,14.55000019,471600,14.55000019,-9.346,3/26/2018,12,2018,-23.85325,15.41386106,red
15.27999973,12,15.27999973,12.14000034,436000,12.14000034,-16.564,3/27/2018,12,2018,-23.85325,15.41386106,red
10.98999977,8.248000145,10,9.170000076,987100,9.170000076,-24.465,3/28/2018,12,2018,-23.85325,15.41386106,red
5.329999924,4.909999847,5.03000021,5.039999962,6331900,5.039999962,-45.038,3/29/2018,12,2018,-23.85325,15.41386106,red
5.260000229,5.019999981,5.139999866,5.019999981,1027500,5.019999981,-0.397,4/2/2018,13,2018,-1.298,1.121161228,red
5.099999905,4.900000095,5.039999962,4.949999809,758500,4.949999809,-1.394,4/3/2018,13,2018,-1.298,1.121161228,red
5.010000229,4.800000191,4.96999979,4.800000191,858200,4.800000191,-3.03,4/4/2018,13,2018,-1.298,1.121161228,red
4.909999847,4.650000095,4.800000191,4.730000019,989600,4.730000019,-1.458,4/5/2018,13,2018,-1.298,1.121161228,red
4.900000095,4.599999905,4.630000114,4.71999979,730900,4.71999979,-0.211,4/6/2018,13,2018,-1.298,1.121161228,red
5.039999962,4.695000172,4.71999979,4.710000038,816500,4.710000038,-0.212,4/9/2018,14,2018,-0.1946,2.111860152,red
4.900000095,4.699999809,4.78000021,4.800000191,472800,4.800000191,1.911,4/10/2018,14,2018,-0.1946,2.111860152,red
4.949999809,4.75,4.760000229,4.820000172,518100,4.820000172,0.417,4/11/2018,14,2018,-0.1946,2.111860152,red
4.909999847,4.820000172,4.840000153,4.849999905,488900,4.849999905,0.622,4/12/2018,14,2018,-0.1946,2.111860152,red
4.900000095,4.599999905,4.880000114,4.670000076,819800,4.670000076,-3.711,4/13/2018,14,2018,-0.1946,2.111860152,red
4.679999828,4.239999771,4.670000076,4.239999771,774400,4.239999771,-9.208,4/16/2018,15,2018,-1.8354,4.308421788,red
4.349999905,4.139999866,4.260000229,4.309999943,710500,4.309999943,1.651,4/17/2018,15,2018,-1.8354,4.308421788,red
4.630000114,4.25,4.389999866,4.340000153,1218600,4.340000153,0.696,4/18/2018,15,2018,-1.8354,4.308421788,red
4.329999924,4.210000038,4.300000191,4.269999981,658200,4.269999981,-1.613,4/19/2018,15,2018,-1.8354,4.308421788,red
4.269000053,4.099999905,4.239999771,4.239999771,523200,4.239999771,-0.703,4/20/2018,15,2018,-1.8354,4.308421788,red
4.25,4.110000134,4.230000019,4.139999866,170300,4.139999866,-2.358,4/23/2018,16,2018,-0.0866,1.398814784,red
4.300000191,4.119999886,4.159999847,4.179999828,289200,4.179999828,0.966,4/24/2018,16,2018,-0.0866,1.398814784,red
4.210000038,4.050000191,4.150000095,4.199999809,299400,4.199999809,0.478,4/25/2018,16,2018,-0.0866,1.398814784,red
4.199999809,4.099999905,4.179999828,4.179999828,235100,4.179999828,-0.476,4/26/2018,16,2018,-0.0866,1.398814784,red
4.25,4.099999905,4.150000095,4.21999979,236700,4.21999979,0.957,4/27/2018,16,2018,-0.0866,1.398814784,red
4.400000095,4.130000114,4.25,4.28000021,643800,4.28000021,1.422,4/30/2018,17,2018,-0.8754,3.204732875,red
4.46999979,4.139999866,4.260000229,4.170000076,734000,4.170000076,-2.57,5/1/2018,17,2018,-0.8754,3.204732875,red
4.150000095,3.920000076,4.139999866,3.950000048,765000,3.950000048,-5.276,5/2/2018,17,2018,-0.8754,3.204732875,red
3.950000048,3.799999952,3.940000057,3.920000076,435900,3.920000076,-0.759,5/3/2018,17,2018,-0.8754,3.204732875,red
4.079999924,3.811000109,3.900000095,4.03000021,226800,4.03000021,2.806,5/4/2018,17,2018,-0.8754,3.204732875,red
4.25,4.010000229,4.039999962,4.079999924,255500,4.079999924,1.241,5/7/2018,18,2018,0.2736,2.59153387,red
4.239999771,4.059999943,4.059999943,4.21999979,343200,4.21999979,3.431,5/8/2018,18,2018,0.2736,2.59153387,red
4.230000019,4.050000191,4.230000019,4.099999905,192900,4.099999905,-2.844,5/9/2018,18,2018,0.2736,2.59153387,red
4.179999828,4.010000229,4.150000095,4.159999847,98100,4.159999847,1.463,5/10/2018,18,2018,0.2736,2.59153387,red
4.139999866,4.010000229,4.130000114,4.079999924,157000,4.079999924,-1.923,5/11/2018,18,2018,0.2736,2.59153387,red
4.539999962,4.070000172,4.130000114,4.510000229,1143600,4.510000229,10.539,5/14/2018,19,2018,1.2936,6.940464523,green
5.150000095,4.300000191,4.519999981,4.71999979,2993900,4.71999979,4.656,5/15/2018,19,2018,1.2936,6.940464523,green
4.778999805,4.210000038,4.730000019,4.340000153,1143200,4.340000153,-8.051,5/16/2018,19,2018,1.2936,6.940464523,green
4.409999847,4.199999809,4.409999847,4.269999981,302000,4.269999981,-1.613,5/17/2018,19,2018,1.2936,6.940464523,green
4.379000187,4.199999809,4.260000229,4.309999943,313600,4.309999943,0.937,5/18/2018,19,2018,1.2936,6.940464523,green
4.407000065,4.079999924,4.329999924,4.079999924,356200,4.079999924,-5.336,5/21/2018,20,2018,-1.9124,2.00463034,red
4.159999847,3.950000048,4.150000095,4.050000191,240600,4.050000191,-0.735,5/22/2018,20,2018,-1.9124,2.00463034,red
4.170000076,4,4.099999905,4.039999962,262500,4.039999962,-0.247,5/23/2018,20,2018,-1.9124,2.00463034,red
4.085000038,3.920000076,4.010000229,3.970000029,238100,3.970000029,-1.733,5/24/2018,20,2018,-1.9124,2.00463034,red
3.971999884,3.849999905,3.960000038,3.910000086,227500,3.910000086,-1.511,5/25/2018,20,2018,-1.9124,2.00463034,red
3.99000001,3.839999914,3.869999886,3.99000001,176500,3.99000001,2.046,5/29/2018,21,2018,1.50775,1.375939527,green
4.130000114,3.960000038,4.050000191,4.110000134,296600,4.110000134,3.008,5/30/2018,21,2018,1.50775,1.375939527,green
4.298999786,4.083000183,4.099999905,4.159999847,238300,4.159999847,1.217,5/31/2018,21,2018,1.50775,1.375939527,green
4.25,4.099999905,4.210000038,4.150000095,142500,4.150000095,-0.24,6/1/2018,21,2018,1.50775,1.375939527,green
4.199999809,4.03000021,4.159999847,4.099999905,98600,4.099999905,-1.205,6/4/2018,22,2018,1.8726,3.937377973,red
4.449999809,4.079999924,4.079999924,4.409999847,416900,4.409999847,7.561,6/5/2018,22,2018,1.8726,3.937377973,red
4.699999809,4.230000019,4.440000057,4.599999905,632600,4.599999905,4.308,6/6/2018,22,2018,1.8726,3.937377973,red
4.598999977,4.199999809,4.53000021,4.53000021,395200,4.53000021,-1.522,6/7/2018,22,2018,1.8726,3.937377973,red
4.59800005,4.380000114,4.5,4.539999962,173800,4.539999962,0.221,6/8/2018,22,2018,1.8726,3.937377973,red
4.570000172,4.370999813,4.53000021,4.510000229,273600,4.510000229,-0.661,6/11/2018,23,2018,0.151,2.191276112,green
4.659999847,4.460000038,4.480000019,4.510000229,174100,4.510000229,0,6/12/2018,23,2018,0.151,2.191276112,green
4.519999981,4.340000153,4.519999981,4.380000114,163400,4.380000114,-2.882,6/13/2018,23,2018,0.151,2.191276112,green
4.53000021,4.21999979,4.400000095,4.510000229,236800,4.510000229,2.968,6/14/2018,23,2018,0.151,2.191276112,green
4.570000172,4.309999943,4.440000057,4.570000172,279300,4.570000172,1.33,6/15/2018,23,2018,0.151,2.191276112,green
4.545000076,4.110000134,4.449999809,4.110000134,542300,4.110000134,-10.066,6/18/2018,24,2018,-1.7212,4.703994122,red
4.318999767,4.104000092,4.110000134,4.159999847,254700,4.159999847,1.217,6/19/2018,24,2018,-1.7212,4.703994122,red
4.400000095,4.139999866,4.289999962,4.179999828,235000,4.179999828,0.481,6/20/2018,24,2018,-1.7212,4.703994122,red
4.293000221,4.150000095,4.150000095,4.159999847,162900,4.159999847,-0.478,6/21/2018,24,2018,-1.7212,4.703994122,red
4.210000038,4.150000095,4.170000076,4.170000076,136300,4.170000076,0.24,6/22/2018,24,2018,-1.7212,4.703994122,red
4.199999809,3.910000086,4.119999886,4,229900,4,-4.077,6/25/2018,25,2018,-0.3734,3.937027089,red
4.125,3.920000076,4,3.960000038,285100,3.960000038,-1,6/26/2018,25,2018,-0.3734,3.937027089,red
4.086999893,3.799999952,3.970000029,3.799999952,418500,3.799999952,-4.04,6/27/2018,25,2018,-0.3734,3.937027089,red
4.25,3.869999886,4.25,3.980000019,595700,3.980000019,4.737,6/28/2018,25,2018,-0.3734,3.937027089,red
4.110000134,3.930999994,4.099999905,4.079999924,277500,4.079999924,2.513,6/29/2018,25,2018,-0.3734,3.937027089,red
4.269999981,4.019999981,4.079999924,4.25,249400,4.25,4.167,7/2/2018,26,2018,3.24325,2.903561649,green
4.670000076,4.210000038,4.25,4.46999979,482600,4.46999979,5.176,7/3/2018,26,2018,3.24325,2.903561649,green
4.920000076,4.429999828,4.510000229,4.679999828,621800,4.679999828,4.698,7/5/2018,26,2018,3.24325,2.903561649,green
4.869999886,4.610000134,4.75,4.630000114,296600,4.630000114,-1.068,7/6/2018,26,2018,3.24325,2.903561649,green
4.699999809,4.369999886,4.679999828,4.429999828,226700,4.429999828,-4.32,7/9/2018,27,2018,-1.2694,1.982427754,red
4.650000095,4.300000191,4.420000076,4.349999905,248300,4.349999905,-1.806,7/10/2018,27,2018,-1.2694,1.982427754,red
4.639999866,4.269999981,4.28000021,4.360000134,448100,4.360000134,0.23,7/11/2018,27,2018,-1.2694,1.982427754,red
4.449999809,4.260000229,4.389999866,4.309999943,147300,4.309999943,-1.147,7/12/2018,27,2018,-1.2694,1.982427754,red
4.360000134,4.260000229,4.309999943,4.340000153,64000,4.340000153,0.696,7/13/2018,27,2018,-1.2694,1.982427754,red
4.340000153,4.119999886,4.329999924,4.139999866,245500,4.139999866,-4.608,7/16/2018,28,2018,0.4112,7.705144561,red
4.860000134,4.278999805,4.278999805,4.679999828,2632700,4.679999828,13.043,7/17/2018,28,2018,0.4112,7.705144561,red
4.679999828,4.076000214,4.679999828,4.360000134,911900,4.360000134,-6.838,7/18/2018,28,2018,0.4112,7.705144561,red
4.389999866,4.28000021,4.349999905,4.380000114,105600,4.380000114,0.459,7/19/2018,28,2018,0.4112,7.705144561,red
4.5,4.340000153,4.400000095,4.380000114,130600,4.380000114,0,7/20/2018,28,2018,0.4112,7.705144561,red
4.5,4.320000172,4.380000114,4.380000114,200100,4.380000114,0,7/23/2018,29,2018,-0.5886,1.738615627,red
4.5,4.329999924,4.420000076,4.389999866,136900,4.389999866,0.228,7/24/2018,29,2018,-0.5886,1.738615627,red
4.429999828,4.320000172,4.409999847,4.349999905,147800,4.349999905,-0.911,7/25/2018,29,2018,-0.5886,1.738615627,red
4.43900013,4.340000153,4.369999886,4.400000095,111400,4.400000095,1.149,7/26/2018,29,2018,-0.5886,1.738615627,red
4.400000095,4.210000038,4.400000095,4.25,188000,4.25,-3.409,7/27/2018,29,2018,-0.5886,1.738615627,red
4.290999889,4.199999809,4.25,4.210000038,118600,4.210000038,-0.941,7/30/2018,30,2018,0.579,2.294856314,green
4.21999979,4.070000172,4.199999809,4.179999828,109600,4.179999828,-0.713,7/31/2018,30,2018,0.579,2.294856314,green
4.230000019,4.089000225,4.179999828,4.210000038,102600,4.210000038,0.718,8/1/2018,30,2018,0.579,2.294856314,green
4.489999771,4.130000114,4.21999979,4.400000095,235500,4.400000095,4.513,8/2/2018,30,2018,0.579,2.294856314,green
4.440000057,4.349999905,4.369999886,4.369999886,98700,4.369999886,-0.682,8/3/2018,30,2018,0.579,2.294856314,green
4.5,4.300000191,4.369999886,4.369999886,129500,4.369999886,0,8/6/2018,31,2018,-0.9354,3.325025834,red
4.566999912,4.309999943,4.400000095,4.489999771,156100,4.489999771,2.746,8/7/2018,31,2018,-0.9354,3.325025834,red
4.599999905,4.449999809,4.5,4.550000191,214300,4.550000191,1.336,8/8/2018,31,2018,-0.9354,3.325025834,red
4.75,4.28000021,4.550000191,4.320000172,476900,4.320000172,-5.055,8/9/2018,31,2018,-0.9354,3.325025834,red
4.428999901,4.050000191,4.320000172,4.159999847,369300,4.159999847,-3.704,8/10/2018,31,2018,-0.9354,3.325025834,red
4.159999847,3.950000048,4.159999847,4.110000134,176600,4.110000134,-1.202,8/13/2018,32,2018,-1.1524,2.664174788,red
4.127999783,4.010000229,4.110000134,4.070000172,77400,4.070000172,-0.973,8/14/2018,32,2018,-1.1524,2.664174788,red
4.070000172,3.849999905,4.03000021,3.859999895,324200,3.859999895,-5.16,8/15/2018,32,2018,-1.1524,2.664174788,red
4,3.890000105,3.890000105,3.950000048,127800,3.950000048,2.332,8/16/2018,32,2018,-1.1524,2.664174788,red
3.950000048,3.859999895,3.920000076,3.920000076,115500,3.920000076,-0.759,8/17/2018,32,2018,-1.1524,2.664174788,red
4,3.900000095,3.950000048,3.970000029,45600,3.970000029,1.276,8/20/2018,33,2018,0.6154,1.622675507,red
4.078999996,3.859999895,3.859999895,3.960000038,105800,3.960000038,-0.252,8/21/2018,33,2018,0.6154,1.622675507,red
4.119999886,3.930000067,3.930000067,4.079999924,89200,4.079999924,3.03,8/22/2018,33,2018,0.6154,1.622675507,red
4.150000095,3.980000019,4.099999905,4.090000153,42800,4.090000153,0.245,8/23/2018,33,2018,0.6154,1.622675507,red
4.119999886,4,4.070000172,4.039999962,46700,4.039999962,-1.222,8/24/2018,33,2018,0.6154,1.622675507,red
4.099999905,3.980000019,4.071000099,4.019999981,59600,4.019999981,-0.495,8/27/2018,34,2018,0.6494,1.882573983,green
4.070000172,3.980000019,4,4,59500,4,-0.498,8/28/2018,34,2018,0.6494,1.882573983,green
4.090000153,3.980000019,3.980000019,4.050000191,48700,4.050000191,1.25,8/29/2018,34,2018,0.6494,1.882573983,green
4.289999962,4.070000172,4.089000225,4.199999809,284300,4.199999809,3.704,8/30/2018,34,2018,0.6494,1.882573983,green
4.25,4.110000134,4.159999847,4.170000076,40400,4.170000076,-0.714,8/31/2018,34,2018,0.6494,1.882573983,green
4.25,4.110000134,4.179999828,4.199999809,53600,4.199999809,0.719,9/4/2018,35,2018,-0.6255,3.25449397,red
4.210000038,3.869999886,4.197999954,3.970000029,213900,3.970000029,-5.476,9/5/2018,35,2018,-0.6255,3.25449397,red
4.21999979,3.99000001,4.010000229,4.03000021,134100,4.03000021,1.511,9/6/2018,35,2018,-0.6255,3.25449397,red
4.139999866,3.961999893,4.010000229,4.059999943,114100,4.059999943,0.744,9/7/2018,35,2018,-0.6255,3.25449397,red
4.112999916,3.900000095,4.050000191,3.910000086,129600,3.910000086,-3.695,9/10/2018,36,2018,-0.4628,2.957251038,red
4.100999832,3.910000086,3.930000067,4.070000172,180500,4.070000172,4.092,9/11/2018,36,2018,-0.4628,2.957251038,red
4.099999905,3.99000001,4.039999962,4.090000153,44000,4.090000153,0.491,9/12/2018,36,2018,-0.4628,2.957251038,red
4.127999783,4,4.050000191,4.039999962,71100,4.039999962,-1.222,9/13/2018,36,2018,-0.4628,2.957251038,red
4.050000191,3.901000023,4.050000191,3.960000038,88900,3.960000038,-1.98,9/14/2018,36,2018,-0.4628,2.957251038,red
3.980000019,3.890000105,3.960000038,3.890000105,84600,3.890000105,-1.768,9/17/2018,37,2018,0.3594,1.443040471,red
3.970000029,3.890000105,3.890000105,3.930000067,66600,3.930000067,1.028,9/18/2018,37,2018,0.3594,1.443040471,red
4.079999924,3.910000086,4.050000191,3.920000076,91800,3.920000076,-0.254,9/19/2018,37,2018,0.3594,1.443040471,red
4.03000021,3.859999895,3.960999966,4,136600,4,2.041,9/20/2018,37,2018,0.3594,1.443040471,red
4.03000021,3.910000086,3.99000001,4.03000021,119700,4.03000021,0.75,9/21/2018,37,2018,0.3594,1.443040471,red
4.059000015,3.970000029,4,3.980000019,70600,3.980000019,-1.241,9/24/2018,38,2018,0.3046,1.478912878,red
4.090000153,3.960000038,3.970000029,4.070000172,73900,4.070000172,2.261,9/25/2018,38,2018,0.3046,1.478912878,red
4.150000095,3.869999886,4.099999905,4.03000021,119500,4.03000021,-0.983,9/26/2018,38,2018,0.3046,1.478912878,red
4.170000076,3.970000029,4.03000021,4.039999962,202000,4.039999962,0.248,9/27/2018,38,2018,0.3046,1.478912878,red
4.159999847,3.99000001,3.99000001,4.090000153,52100,4.090000153,1.238,9/28/2018,38,2018,0.3046,1.478912878,red
4.190000057,3.980000019,4.070000172,4.010000229,120000,4.010000229,-1.956,10/1/2018,39,2018,0.413,2.483662819,red
4.400000095,4.03000021,4.052999973,4.110000134,309400,4.110000134,2.494,10/2/2018,39,2018,0.413,2.483662819,red
4.340000153,4.099999905,4.28000021,4.199999809,200700,4.199999809,2.19,10/3/2018,39,2018,0.413,2.483662819,red
4.269999981,4.050000191,4.21999979,4.090000153,116400,4.090000153,-2.619,10/4/2018,39,2018,0.413,2.483662819,red
4.320000172,4.099999905,4.099999905,4.170000076,89000,4.170000076,1.956,10/5/2018,39,2018,0.413,2.483662819,red
4.25,4,4.110000134,4.139999866,78900,4.139999866,-0.719,10/8/2018,40,2018,-0.8118,2.052054994,red
4.149000168,4.010000229,4.110000134,4.039999962,47200,4.039999962,-2.415,10/9/2018,40,2018,-0.8118,2.052054994,red
4.110000134,3.910000086,4.050000191,3.910000086,81700,3.910000086,-3.218,10/10/2018,40,2018,-0.8118,2.052054994,red
4.028999805,3.86500001,3.910000086,3.930000067,110500,3.930000067,0.512,10/11/2018,40,2018,-0.8118,2.052054994,red
4,3.900000095,3.99000001,4,32900,4,1.781,10/12/2018,40,2018,-0.8118,2.052054994,red
4.052000046,3.910000086,3.940000057,3.930000067,62200,3.930000067,-1.75,10/15/2018,41,2018,0.6058,1.787825551,red
4.050000191,3.910000086,3.910000086,4.019999981,71600,4.019999981,2.29,10/16/2018,41,2018,0.6058,1.787825551,red
4.159999847,4,4.039999962,4.03000021,57000,4.03000021,0.249,10/17/2018,41,2018,0.6058,1.787825551,red
4.170000076,4.010000229,4.170000076,4.019999981,55800,4.019999981,-0.248,10/18/2018,41,2018,0.6058,1.787825551,red
4.139999866,4.019999981,4.019999981,4.119999886,54700,4.119999886,2.488,10/19/2018,41,2018,0.6058,1.787825551,red
