label,bac1,bac2,bac3,bac4,bac5,bac6,bac7,bac8,bac9,bac10,bac11,bac12,bac13,bac14,bac15,bac16,bac17,bac18,bac19,bac20,bac21,bac22,bac23
disease,8.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E-03,5.00E-04,8.00E-03,0.00E+00,6.40E-03,0.00E+00,0.00E+00,1.40E-03,7.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,3.60E-03,0.00E+00,1.00E-04,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,2.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,8.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,9.80E-03,0.00E+00,7.29E-02,0.00E+00,2.40E-03,2.00E-03,1.30E-03,8.00E-04,1.80E-03,3.20E-03,0.00E+00,0.00E+00,0.00E+00,1.09E-02,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,1.80E-03,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,4.00E-04,2.00E-04,9.00E-03,7.50E-03,1.70E-03,5.80E-03,1.03E-02,5.80E-03,8.50E-03,1.00E-02,6.20E-03,6.80E-03,6.60E-03,5.20E-03,3.52E-02,4.80E-03,3.10E-03,2.30E-03,6.00E-03,1.00E-04,7.90E-03,5.40E-03,4.50E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-04,0.00E+00,0.00E+00,2.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,1.20E-03,0.00E+00,1.10E-03,0.00E+00,0.00E+00,1.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E-03,0.00E+00,0.00E+00,0.00E+00,2.00E-04,1.00E-04,0.00E+00,0.00E+00,3.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,4.00E-04,0.00E+00,0.00E+00,5.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-03,0.00E+00,0.00E+00,2.00E-04,1.00E-04,4.00E-04,3.00E-04,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,1.20E-03,9.00E-04,1.30E-03,0.00E+00,0.00E+00,5.00E-04,3.00E-04,0.00E+00,6.00E-04,8.00E-04,1.00E-03,0.00E+00,0.00E+00,5.00E-04,0.00E+00,4.10E-03,1.00E-04,2.80E-03,8.80E-03,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,4.47E-02,5.26E-02,3.80E-03,2.30E-03,4.30E-03,3.80E-03,1.70E-03,0.00E+00,0.00E+00,1.00E-03,2.00E-04,0.00E+00,0.00E+00,1.50E-03,2.20E-03,0.00E+00,5.00E-04,8.00E-04,2.00E-03,0.00E+00,3.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E-03,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E-03,0.00E+00,0.00E+00,0.00E+00,7.00E-04,0.00E+00,1.00E-04,0.00E+00,0.00E+00
disease,3.10E-03,0.00E+00,0.00E+00,0.00E+00,5.20E-03,9.65E-02,3.40E-03,6.68E-02,2.44E-02,9.60E-03,0.00E+00,3.82E-02,4.30E-02,3.30E-03,7.00E-04,1.38E-01,8.50E-03,6.50E-03,0.00E+00,0.00E+00,8.60E-03,5.40E-03,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,1.00E-04,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E-03,0.00E+00,0.00E+00,7.00E-04,0.00E+00,0.00E+00,2.00E-04,0.00E+00,1.40E-03,0.00E+00,0.00E+00,3.00E-04,7.00E-04,0.00E+00,0.00E+00,0.00E+00,3.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00
disease,0.00E+00,2.00E-04,8.00E-04,6.00E-04,7.70E-03,1.90E-03,2.13E-01,3.80E-03,4.00E-03,2.00E-03,0.00E+00,8.20E-03,5.00E-04,1.50E-03,2.58E-02,4.00E-04,4.90E-03,1.00E-03,4.43E-02,0.00E+00,1.12E-02,4.00E-04,1.37E-01
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,3.68E-01,5.14E-01,5.39E-02,8.10E-03,2.83E-02,4.50E-03,4.65E-02,0.00E+00,0.00E+00,2.56E-02,1.00E-03,0.00E+00,0.00E+00,5.75E-02,1.46E-01,1.50E-03,3.74E-02,1.56E-02,2.49E-01,0.00E+00,1.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-03,3.00E-04,4.30E-03,0.00E+00,4.70E-03,8.00E-04,0.00E+00,1.26E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,1.00E-04,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,1.90E-03,7.50E-03,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00
